,Suhu3pm,Suhu9am,SuhuMax,Tekanan3pm
49450,18.2,15.9,19.1,1015.7
49451,28.5,29.0,30.2,1007.0
49452,14.6,4.6,14.9,1025.3
49453,9.2,6.7,11.8,1022.2
49454,17.1,12.6,18.3,1024.1
49455,10.6,9.0,11.3,1020.1
49456,20.2,9.2,20.5,1021.4
49457,10.5,9.3,11.8,1012.4
49458,30.4,15.4,31.0,1017.1
49459,24.3,25.5,28.0,1011.6
49460,15.9,12.6,16.9,1011.6
49461,25.8,20.5,30.0,1005.6
49462,10.1,-0.5,11.4,
49463,17.9,,18.1,1018.4
49464,24.6,15.5,27.9,1015.0
49465,21.1,18.4,21.9,1008.1
49466,19.6,11.7,20.5,1020.2
49467,25.3,25.9,28.4,1020.9
49468,23.4,15.7,25.7,1013.7
49469,31.2,25.3,32.3,1009.8
49470,18.4,19.3,24.6,1009.5
49471,26.2,20.9,27.5,1013.7
49472,18.2,11.6,18.0,1020.6
49473,21.4,14.5,21.9,1011.6
49474,29.0,19.9,30.0,1011.2
49475,23.5,20.7,24.0,1006.1
49476,20.3,14.1,21.0,
49477,29.6,27.4,31.2,1011.2
49478,23.5,23.0,26.8,1007.0
49479,25.5,18.9,26.4,
49480,21.1,11.3,23.5,1018.4
49481,26.6,22.3,27.0,1013.9
49482,16.0,17.9,18.6,1025.0
49483,28.0,17.8,29.2,1014.1
49484,40.1,29.3,41.2,1007.0
49485,14.5,11.8,15.5,1020.3
49486,18.0,16.6,20.0,
49487,15.6,14.7,19.7,1004.4
49488,20.8,14.8,21.8,1017.1
49489,16.9,12.9,18.2,1017.1
49490,14.6,11.4,15.5,
49491,21.0,13.4,22.1,
49492,23.4,17.6,26.7,
49493,28.9,27.4,31.2,1011.2
49494,20.6,19.1,22.0,
49495,9.7,10.0,13.0,1009.2
49496,31.5,20.7,33.0,1016.8
49497,16.6,14.7,19.9,1005.1
49498,,14.5,22.2,
49499,25.6,25.8,27.1,1014.4
49500,17.4,12.3,18.0,1007.5
49501,20.8,19.4,21.4,1015.6
49502,14.7,14.3,15.7,1017.4
49503,20.0,15.5,21.1,1023.6
49504,13.2,12.0,14.6,1021.1
49505,23.6,23.1,24.9,1011.2
49506,14.0,11.4,16.1,1012.2
49507,13.9,13.8,14.3,1008.8
49508,31.7,23.9,35.0,1016.6
49509,23.7,16.7,24.4,1009.0
49510,19.0,14.2,20.7,1011.1
49511,8.1,6.2,10.8,1012.4
49512,15.6,10.8,16.5,1021.5
49513,28.4,28.4,30.8,1005.2
49514,15.6,16.4,18.0,1011.3
49515,32.1,24.2,32.7,1005.7
49516,27.6,19.0,28.3,1005.4
49517,29.1,27.7,30.0,1009.6
49518,26.1,20.5,27.1,1009.9
49519,23.9,17.0,25.0,1023.3
49520,16.0,10.4,16.4,
49521,14.7,9.9,15.6,
49522,22.2,16.8,24.5,1009.4
49523,21.9,15.2,22.7,1017.2
49524,12.6,7.5,13.5,1010.1
49525,35.6,25.7,37.9,1007.4
49526,14.6,8.3,15.1,1021.7
49527,21.8,18.0,23.5,
49528,12.4,10.8,13.3,1015.4
49529,15.3,5.1,15.5,1020.0
49530,21.7,21.8,22.1,1006.1
49531,18.6,11.9,20.7,
49532,28.5,26.5,29.6,1012.3
49533,14.2,14.0,16.9,1010.4
49534,20.7,21.0,21.2,1015.9
49535,27.9,25.1,28.9,1013.5
49536,,,,
49537,35.2,26.8,39.3,1009.0
49538,16.6,14.4,18.7,997.7
49539,17.3,14.2,18.6,1016.1
49540,11.0,6.0,11.3,1018.1
49541,10.3,7.4,10.6,1014.5
49542,19.5,12.7,20.6,1022.2
49543,21.3,19.6,22.9,1021.9
49544,,26.5,40.8,
49545,23.2,16.2,23.9,1021.2
49546,38.4,35.9,43.2,1006.9
49547,36.0,29.0,37.4,1005.5
49548,32.1,29.6,33.3,1009.7
49549,24.0,23.0,25.2,1018.0
49550,20.0,17.5,20.7,1013.1
49551,10.2,6.1,11.2,996.6
49552,22.0,18.8,23.1,1013.7
49553,30.3,20.0,31.2,1010.5
49554,18.4,9.0,18.6,1018.4
49555,24.0,17.4,29.0,991.9
49556,25.8,16.8,26.7,1018.0
49557,17.2,14.1,18.1,1005.2
49558,9.4,8.1,10.1,1008.9
49559,26.4,20.7,28.2,1023.1
49560,16.4,10.5,17.0,1018.3
49561,20.6,10.7,21.2,1019.6
49562,24.8,20.6,26.2,1015.0
49563,28.0,27.9,29.5,1011.6
49564,18.9,15.3,19.4,1015.6
49565,20.8,17.1,22.3,1022.8
49566,21.0,14.2,22.1,1010.8
49567,28.5,26.8,30.4,1010.4
49568,15.4,7.2,16.3,
49569,24.7,24.1,27.2,1015.8
49570,24.7,22.8,26.1,1010.6
49571,13.1,8.0,13.9,1022.0
49572,14.4,9.6,15.3,1028.1
49573,21.9,11.1,23.4,1019.6
49574,31.6,30.1,32.8,1013.4
49575,27.2,24.2,30.3,1012.4
49576,14.1,15.0,20.0,1013.4
49577,31.3,28.4,35.0,1008.7
49578,33.7,20.3,35.0,1013.3
49579,21.4,20.7,22.0,1017.0
49580,26.9,26.5,27.2,1012.1
49581,21.1,15.8,21.5,1016.4
49582,13.6,9.9,14.2,1027.5
49583,13.6,10.7,14.9,1028.5
49584,16.8,9.3,17.5,1016.5
49585,35.8,28.2,36.5,1007.8
49586,18.0,17.3,19.4,1018.6
49587,18.5,12.3,18.8,
49588,31.0,,31.2,
49589,25.2,16.1,25.4,
49590,16.9,14.4,19.2,1018.0
49591,8.8,9.0,10.1,998.4
49592,15.5,11.3,17.1,1026.4
49593,18.1,13.8,20.0,1022.9
49594,15.5,13.2,18.4,1019.2
49595,20.1,15.2,21.0,1015.6
49596,18.1,17.3,19.4,1020.5
49597,15.5,11.7,15.8,1021.0
49598,28.0,20.3,29.3,1009.8
49599,25.6,27.2,27.2,1009.6
49600,23.2,20.6,24.0,1016.4
49601,28.6,21.3,30.0,1014.6
49602,27.4,28.6,30.2,1003.4
49603,16.1,19.0,21.0,
49604,14.5,7.4,14.9,1023.4
49605,27.1,25.6,33.6,1005.1
49606,12.5,10.0,12.6,1006.2
49607,26.5,23.0,28.0,
49608,26.7,26.2,27.4,1012.4
49609,24.2,20.1,24.9,1017.4
49610,14.9,13.8,16.5,1025.7
49611,43.3,35.8,44.1,1006.1
49612,18.0,16.5,18.8,
49613,15.5,8.4,16.3,1016.9
49614,17.7,9.9,18.1,1024.2
49615,16.3,9.9,16.4,1022.8
49616,14.3,12.6,15.7,1018.8
49617,21.7,19.9,22.5,1012.4
49618,31.7,22.1,32.5,1009.5
49619,32.9,24.9,34.5,1013.4
49620,24.4,21.2,24.9,1011.7
49621,23.4,20.8,27.6,1016.0
49622,28.1,26.8,28.7,1009.6
49623,23.8,14.2,24.6,1028.5
49624,12.5,7.0,13.5,1022.0
49625,8.7,6.5,9.7,1000.7
49626,14.0,14.6,17.7,1010.8
49627,20.7,17.5,21.0,1017.0
49628,26.8,27.4,30.7,1002.2
49629,16.6,12.2,17.9,1012.7
49630,23.4,21.9,26.6,1016.8
49631,22.6,13.9,23.5,1023.7
49632,9.8,7.9,15.4,
49633,12.2,9.8,14.5,1017.2
49634,26.3,23.2,28.5,1017.7
49635,9.6,,10.8,1023.1
49636,26.7,14.0,28.5,1023.1
49637,17.1,10.3,17.6,
49638,25.0,20.6,26.2,1012.4
49639,29.6,23.6,30.8,1010.5
49640,21.6,16.2,23.5,1008.5
49641,17.9,11.1,18.3,1022.4
49642,16.9,12.1,18.9,1026.0
49643,13.5,6.0,14.5,1028.9
49644,11.4,11.0,12.4,1026.3
49645,15.3,14.6,17.9,
49646,25.0,21.5,25.6,
49647,27.1,16.0,27.9,
49648,31.0,20.4,32.0,1014.4
49649,28.5,24.0,29.0,
49650,26.7,23.9,27.7,1017.7
49651,15.6,14.0,17.0,1008.0
49652,5.8,3.3,8.0,
49653,22.9,19.6,25.9,1020.1
49654,27.6,18.1,28.6,1017.2
49655,28.0,21.0,29.4,1009.0
49656,29.8,20.4,31.0,
49657,31.4,20.0,31.8,1007.0
49658,27.4,21.6,28.2,1007.1
49659,19.9,20.6,22.6,1007.3
49660,25.8,,26.8,1010.0
49661,20.1,13.6,20.6,1009.6
49662,22.2,16.1,23.6,1022.5
49663,29.3,29.5,30.5,1004.1
49664,13.6,8.6,14.0,1029.8
49665,19.0,18.5,20.4,1021.2
49666,16.0,15.2,17.6,1021.1
49667,21.5,14.9,23.8,1003.4
49668,27.3,27.5,28.9,1013.3
49669,21.9,21.1,23.0,1017.8
49670,25.5,19.2,26.7,1021.8
49671,20.5,12.4,20.7,1025.7
49672,19.8,17.3,21.1,1027.4
49673,21.4,16.9,22.9,1014.8
49674,17.9,15.1,19.0,1021.4
49675,29.7,23.2,32.7,1017.6
49676,,,,
49677,28.7,19.4,29.5,1014.9
49678,38.7,28.9,41.5,1009.9
49679,28.6,23.4,30.4,1013.1
49680,,11.6,,
49681,13.0,10.1,14.4,1010.0
49682,26.6,25.3,30.4,1009.0
49683,25.0,21.1,26.1,
49684,30.7,24.1,31.9,1012.4
49685,15.3,14.2,16.4,1026.0
49686,13.9,15.4,17.4,991.5
49687,29.8,27.0,32.6,1007.7
49688,25.4,23.9,27.1,1005.4
49689,21.2,16.7,24.8,1008.1
49690,15.3,13.9,16.8,1009.2
49691,21.7,18.0,22.4,1018.4
49692,35.3,29.3,36.2,1003.4
49693,31.5,23.4,32.7,
49694,20.0,17.3,21.0,1011.4
49695,27.9,20.3,28.9,1011.7
49696,18.1,16.5,20.0,1022.1
49697,23.1,16.9,25.3,1017.5
49698,19.5,15.1,20.0,1022.4
49699,30.7,21.0,32.8,1014.9
49700,41.5,31.4,42.5,1008.7
49701,15.3,13.5,15.6,1025.6
49702,22.1,19.8,24.1,
49703,30.7,24.3,32.2,1012.5
49704,,27.6,37.5,1005.8
49705,21.3,21.1,23.5,1007.9
49706,14.8,9.0,15.3,1019.0
49707,19.6,19.4,24.6,
49708,17.6,15.1,19.7,1012.5
49709,30.5,25.0,32.4,1010.0
49710,12.7,15.0,20.0,1008.6
49711,14.6,13.9,16.7,1023.0
49712,22.1,15.1,23.0,1019.8
49713,21.1,13.7,22.3,1022.8
49714,11.4,14.6,16.6,997.8
49715,14.2,12.1,14.5,1020.1
49716,13.9,,14.7,
49717,23.5,24.3,25.6,996.0
49718,33.1,33.1,41.1,1008.3
49719,12.3,12.9,13.7,1023.7
49720,26.6,23.3,27.7,1009.6
49721,29.1,21.8,30.8,1015.6
49722,7.9,7.5,13.2,1006.8
49723,13.8,9.5,15.5,1025.4
49724,14.1,3.9,14.8,
49725,27.0,27.2,30.1,1012.0
49726,30.0,26.6,32.9,1013.2
49727,17.8,4.0,18.6,1009.1
49728,15.2,8.3,16.0,1010.4
49729,20.6,17.4,21.3,1022.7
49730,23.9,21.4,25.5,1012.2
49731,26.9,24.3,28.0,1014.1
49732,16.4,12.5,17.1,1026.9
49733,23.9,18.5,26.1,1009.4
49734,26.6,22.2,28.5,1010.3
49735,33.0,24.1,34.9,1011.5
49736,17.6,13.3,18.4,1026.2
49737,12.2,3.9,13.3,1022.5
49738,18.0,16.7,20.7,1016.3
49739,21.7,18.6,22.3,1019.0
49740,22.1,15.0,23.1,1021.0
49741,25.0,22.1,25.3,1013.5
49742,22.6,21.1,24.3,1006.6
49743,14.5,11.8,15.1,1026.6
49744,41.0,35.2,41.7,1007.2
49745,17.8,13.1,18.2,1015.2
49746,14.7,11.0,14.8,
49747,30.3,22.7,31.0,1013.2
49748,22.3,22.8,23.6,1009.0
49749,23.5,13.1,25.0,1014.5
49750,26.0,18.3,27.2,1018.6
49751,15.8,14.6,17.7,1017.3
49752,31.6,23.3,33.2,1015.9
49753,10.8,8.1,11.9,1031.9
49754,15.4,11.9,17.5,
49755,18.1,13.4,19.9,1018.4
49756,12.9,12.1,14.3,1019.2
49757,35.8,19.1,37.1,1017.4
49758,33.8,26.2,34.6,1011.2
49759,26.5,14.7,27.5,1018.1
49760,28.9,22.3,31.8,
49761,28.5,15.1,29.4,1017.6
49762,22.1,15.1,24.1,1010.9
49763,11.5,8.5,11.9,1019.7
49764,,,,
49765,19.8,15.0,21.5,1016.7
49766,18.6,15.8,19.9,1027.1
49767,20.1,13.8,21.0,
49768,31.5,22.3,33.2,1012.7
49769,27.5,19.9,28.3,1009.6
49770,31.2,20.9,32.0,1012.6
49771,37.5,29.4,39.3,1014.5
49772,11.4,11.3,11.7,1010.7
49773,,20.8,22.2,1012.4
49774,24.9,22.9,27.1,1014.6
49775,29.1,28.0,30.2,1010.9
49776,24.2,20.9,25.4,1019.6
49777,21.9,13.7,22.9,1017.5
49778,26.6,18.8,30.2,1014.3
49779,,,,
49780,31.5,27.3,32.9,1007.6
49781,24.3,27.6,29.2,1014.8
49782,15.3,8.1,16.0,1025.7
49783,15.8,12.1,16.7,1017.3
49784,33.5,18.8,33.6,1013.1
49785,22.8,20.0,23.5,1013.9
49786,16.1,9.4,17.0,1024.4
49787,27.5,18.7,28.6,1014.0
49788,18.7,15.1,19.0,1018.6
49789,8.9,5.4,9.8,1010.7
49790,18.7,10.2,20.3,1023.3
49791,24.6,20.9,27.1,1013.4
49792,18.6,14.2,20.9,1015.4
49793,20.8,20.4,22.2,1011.8
49794,25.9,21.3,27.9,1009.7
49795,31.3,27.6,32.4,1009.0
49796,18.9,14.6,19.4,1011.9
49797,38.5,30.9,39.3,1004.2
49798,14.0,10.6,14.7,1016.4
49799,15.8,13.0,17.5,
49800,21.1,16.5,21.6,1021.0
49801,9.5,7.7,9.7,1000.7
49802,27.6,20.8,28.8,1010.2
49803,32.8,24.4,34.4,1013.8
49804,19.0,12.6,19.7,1016.1
49805,27.9,19.4,28.1,1013.8
49806,31.3,23.0,32.9,
49807,16.3,13.8,17.3,1017.4
49808,25.4,20.9,27.2,1015.1
49809,9.2,5.7,11.1,1010.1
49810,22.7,21.6,24.3,1013.8
49811,34.2,29.3,39.2,1012.7
49812,11.4,9.1,12.5,1014.1
49813,14.2,12.2,16.0,1008.1
49814,14.4,10.3,15.4,1017.4
49815,23.4,20.8,23.5,1016.9
49816,18.3,12.8,19.2,1017.0
49817,19.4,15.5,19.9,1018.8
49818,28.1,25.3,29.1,1011.1
49819,19.6,14.2,20.9,1017.0
49820,23.1,20.9,23.5,1015.6
49821,12.3,10.6,13.1,1014.0
49822,33.0,23.0,35.0,
49823,41.0,28.9,41.7,1007.7
49824,15.0,12.9,16.6,1011.8
49825,27.6,23.5,28.5,1011.9
49826,27.9,21.0,29.8,1011.7
49827,34.8,27.6,36.1,1008.4
49828,15.9,12.8,17.5,
49829,17.2,10.1,17.7,1025.6
49830,16.9,15.7,17.9,1022.0
49831,23.6,16.1,26.2,997.5
49832,31.1,25.3,32.9,1011.9
49833,25.3,17.2,26.2,1010.5
49834,22.4,18.6,24.5,1017.4
49835,16.2,14.4,18.1,1008.9
49836,24.2,20.5,25.0,1006.4
49837,25.7,21.0,27.0,1015.6
49838,26.5,22.0,28.4,
49839,18.3,15.8,19.7,1026.1
49840,22.9,23.6,31.7,1004.9
49841,19.6,17.7,20.1,1017.0
49842,16.4,16.3,16.8,1020.6
49843,37.4,30.1,39.6,1006.2
49844,25.0,22.4,26.5,1017.1
49845,21.4,12.9,23.3,1017.6
49846,24.1,18.0,25.9,1016.5
49847,14.2,7.4,14.8,1024.0
49848,17.1,12.3,19.7,1020.4
49849,28.2,23.8,30.1,1012.0
49850,32.3,29.7,33.6,1007.8
49851,22.3,13.1,23.3,1026.8
49852,22.8,13.5,23.7,1026.4
49853,9.6,0.0,10.0,1024.3
49854,33.4,28.3,34.9,1008.8
49855,27.9,18.3,29.3,1017.4
49856,20.6,17.4,21.8,1009.8
49857,26.4,14.8,26.7,1007.0
49858,8.8,2.5,9.8,1028.1
49859,10.5,7.1,11.4,1004.2
49860,16.7,14.7,17.6,1022.4
49861,18.9,16.9,20.2,1028.9
49862,33.5,28.5,34.5,1007.8
49863,17.4,16.7,20.2,1020.0
49864,15.1,3.8,15.6,1018.1
49865,24.1,21.7,24.7,1022.8
49866,26.0,18.6,27.0,1009.3
49867,26.2,23.0,29.5,1012.6
49868,,,,
49869,22.8,14.8,23.6,1027.2
49870,-3.5,-5.2,-1.2,
49871,9.9,5.7,10.3,1017.9
49872,18.3,11.5,19.0,1008.2
49873,16.0,10.7,16.6,
49874,29.6,16.8,31.7,1016.4
49875,17.2,20.3,20.6,991.4
49876,11.2,8.0,11.8,999.7
49877,4.8,3.9,5.6,
49878,31.8,20.4,33.4,1009.5
49879,33.2,30.3,34.0,1005.0
49880,11.5,6.8,11.7,1003.0
49881,,,,
49882,15.4,8.2,16.8,1013.0
49883,23.3,16.8,24.1,1022.1
49884,31.1,29.8,31.4,1007.6
49885,24.2,17.3,25.8,
49886,17.7,13.6,18.8,1024.7
49887,31.1,25.6,32.3,1012.9
49888,,27.5,36.0,1012.2
49889,18.8,11.3,20.4,1018.5
49890,31.1,22.1,32.9,
49891,20.8,15.3,22.1,1023.2
49892,24.7,23.8,27.2,1021.5
49893,24.4,25.0,27.1,1016.0
49894,27.2,25.3,31.0,1012.6
49895,43.3,37.3,45.4,1004.4
49896,26.5,13.6,28.4,1019.1
49897,31.1,20.1,32.2,1017.4
49898,37.8,32.3,40.1,1008.3
49899,9.1,4.9,9.4,1023.1
49900,23.6,13.7,24.4,1014.0
49901,24.1,20.9,25.1,1010.4
49902,18.0,14.7,19.8,
49903,34.9,21.0,37.4,1015.5
49904,21.4,15.6,22.1,1021.8
49905,24.8,24.6,26.5,1014.2
49906,11.1,10.2,14.0,1025.5
49907,13.9,15.9,18.8,1015.1
49908,25.6,18.4,26.9,1012.5
49909,14.4,7.4,15.3,1028.9
49910,14.0,5.9,14.7,1026.3
49911,19.9,12.9,20.1,1013.2
49912,20.5,19.0,21.9,1011.5
49913,25.8,17.0,26.6,1021.9
49914,25.0,21.9,26.0,1011.7
49915,17.6,19.3,21.5,1017.3
49916,36.1,27.1,37.9,1010.5
49917,22.2,15.4,23.8,1000.5
49918,32.3,25.2,33.6,1014.2
49919,23.7,22.1,25.0,1007.7
49920,28.9,20.8,29.7,1021.3
49921,17.7,12.3,18.7,1019.8
49922,12.1,6.1,12.8,1030.4
49923,17.5,13.1,20.8,1010.6
49924,24.8,15.8,25.6,1017.3
49925,25.2,18.5,26.3,1016.7
49926,25.1,21.3,25.9,1014.2
49927,24.1,22.2,25.9,1016.2
49928,15.9,13.3,16.1,1034.4
49929,13.4,7.7,14.7,1021.6
49930,25.2,20.0,27.4,1013.4
49931,15.2,12.8,16.2,1021.5
49932,19.0,13.8,19.8,1020.8
49933,21.2,23.1,23.6,1017.1
49934,16.5,12.8,17.9,1023.2
49935,20.3,20.3,21.5,1017.0
49936,24.6,15.4,25.5,1018.4
49937,23.7,12.3,25.5,1014.6
49938,24.9,27.2,28.6,1014.6
49939,,16.4,23.7,
49940,13.4,12.4,16.2,
49941,25.2,13.4,25.8,1021.3
49942,18.3,14.3,18.8,1014.5
49943,28.0,20.1,28.6,1013.2
49944,29.5,21.9,31.1,1009.3
49945,16.5,12.5,18.0,1021.0
49946,31.5,30.6,33.1,1008.4
49947,23.5,20.8,26.8,1019.5
49948,,17.3,22.8,1019.5
49949,14.9,11.8,15.3,1026.8
49950,28.0,28.0,32.0,1007.5
49951,22.2,19.5,23.2,1017.9
49952,18.4,16.4,19.4,1009.6
49953,16.1,7.0,17.5,1025.2
49954,19.1,13.7,20.1,1017.9
49955,22.8,13.6,23.3,1028.2
49956,29.7,22.5,30.7,1019.0
49957,20.8,18.8,22.3,1007.6
49958,28.7,23.7,31.1,
49959,27.4,20.8,29.2,1012.9
49960,22.1,13.2,23.2,1027.2
49961,21.9,14.4,22.8,1014.2
49962,11.4,7.5,11.8,1034.4
49963,25.0,24.9,27.6,1019.6
49964,18.3,15.7,19.8,1023.7
49965,22.2,17.2,24.2,1003.6
49966,28.8,26.9,30.3,1015.2
49967,30.4,18.8,31.9,1015.3
49968,14.3,11.3,15.1,1007.9
49969,14.6,7.2,15.0,1001.9
49970,31.5,23.8,33.2,1016.8
49971,32.1,24.0,32.6,1006.2
49972,16.9,14.2,17.6,
49973,27.8,25.0,28.0,1010.2
49974,10.9,6.6,12.1,1027.4
49975,19.9,12.5,21.7,1013.2
49976,23.5,15.2,25.7,1015.9
49977,28.8,21.2,29.6,
49978,13.0,8.4,14.6,1025.1
49979,22.8,17.4,23.6,
49980,15.1,8.6,15.9,1018.7
49981,20.5,15.2,21.1,1025.8
49982,20.5,14.4,21.7,
49983,26.4,19.5,29.5,1010.8
49984,23.0,14.1,23.5,1007.1
49985,23.6,14.1,24.6,1022.1
49986,20.1,12.9,20.7,1019.6
49987,17.9,9.3,19.0,1018.3
49988,19.3,17.7,20.6,1018.7
49989,23.3,17.2,24.7,1017.5
49990,29.3,19.7,29.9,
49991,12.6,7.9,15.7,1009.2
49992,21.8,22.6,24.6,1015.8
49993,28.8,20.2,30.3,1016.9
49994,20.2,17.2,21.8,1019.6
49995,14.6,12.6,15.2,1015.9
49996,13.1,13.4,14.3,996.5
49997,20.8,14.1,21.4,1006.2
49998,22.1,16.4,23.1,1009.2
49999,13.2,9.0,14.1,1012.3
50000,21.5,26.6,27.2,1021.0
50001,35.2,25.5,36.9,1006.9
50002,29.9,21.0,31.1,1011.5
50003,18.2,8.3,18.8,1027.7
50004,19.2,16.9,21.1,1004.3
50005,16.6,10.4,17.2,1020.5
50006,16.9,10.4,18.1,1022.1
50007,19.4,18.2,20.5,1012.1
50008,28.1,25.5,29.2,1008.9
50009,19.4,9.1,20.0,1023.8
50010,15.1,7.2,16.3,1021.1
50011,16.1,8.3,17.7,1014.1
50012,27.0,23.8,27.6,1017.1
50013,19.2,18.4,20.4,1016.2
50014,21.7,17.3,23.0,1008.8
50015,25.7,17.8,27.1,1019.9
50016,32.5,26.0,33.7,1017.3
50017,18.9,17.8,20.6,1015.1
50018,18.0,14.2,18.5,1026.4
50019,27.7,17.4,28.8,1014.8
50020,18.1,14.6,20.8,1016.3
50021,37.3,22.9,39.6,1006.9
50022,13.9,9.6,15.5,1026.6
50023,,24.0,,
50024,21.5,17.3,21.9,1010.3
50025,26.2,21.6,27.1,1014.4
50026,18.2,10.0,18.5,1023.5
50027,11.8,6.9,12.5,1030.2
50028,13.2,5.9,13.8,1024.1
50029,22.7,15.2,22.8,
50030,33.5,20.9,35.8,
50031,19.6,12.7,23.6,1020.4
50032,9.7,0.4,10.3,
50033,19.3,14.1,21.9,1017.6
50034,14.9,9.8,16.2,
50035,25.4,22.7,26.6,
50036,18.3,17.0,22.0,1025.2
50037,14.9,13.9,16.1,1028.7
50038,26.6,20.9,27.9,1004.0
50039,9.4,4.8,11.3,1020.0
50040,17.4,14.1,19.4,1015.0
50041,29.1,20.2,30.3,1007.0
50042,12.1,1.0,12.3,1014.4
50043,10.3,10.0,13.1,1021.2
50044,18.2,18.6,21.8,1020.2
50045,32.8,23.1,34.1,1012.3
50046,18.5,13.6,19.1,1022.0
50047,14.7,7.1,15.7,1019.3
50048,28.9,20.3,32.4,1000.4
50049,24.8,21.6,26.5,1016.9
50050,12.7,10.2,13.9,1007.9
50051,20.1,18.5,22.8,1011.8
50052,26.0,22.9,26.4,1010.2
50053,24.0,15.3,24.4,1022.0
50054,18.1,14.8,21.4,1022.9
50055,25.3,23.7,26.2,1012.7
50056,22.4,14.9,23.4,1018.2
50057,13.2,10.0,14.1,1029.6
50058,14.5,14.9,17.8,1010.1
50059,27.0,13.1,28.3,1006.5
50060,15.9,9.8,15.9,1015.7
50061,21.9,13.5,22.0,1014.3
50062,20.5,20.8,22.9,1018.3
50063,19.5,9.5,19.8,1024.0
50064,35.4,21.8,36.9,1007.7
50065,22.5,19.8,23.9,1023.3
50066,23.3,17.5,24.9,1020.5
50067,23.3,17.4,24.8,1020.1
50068,13.2,13.2,15.3,1026.2
50069,25.0,21.1,26.4,
50070,37.5,31.2,38.7,1003.7
50071,32.3,27.0,33.3,1013.4
50072,12.6,9.7,13.7,1020.4
50073,25.1,17.2,25.6,1008.2
50074,20.0,14.8,20.6,
50075,17.8,16.4,19.1,1022.7
50076,11.9,7.2,12.4,1022.0
50077,9.9,12.2,13.8,1012.8
50078,23.8,16.9,25.4,1016.6
50079,18.5,12.3,19.3,
50080,18.6,11.4,19.9,
50081,21.0,14.4,22.0,1022.1
50082,19.4,14.1,21.7,1016.7
50083,18.5,13.8,20.0,1009.9
50084,36.3,29.1,37.6,1007.5
50085,24.6,24.5,26.5,1010.0
50086,15.6,10.0,17.0,1019.7
50087,15.2,5.4,15.8,1022.1
50088,26.2,16.0,26.8,1018.7
50089,25.9,22.9,26.3,1012.9
50090,23.6,15.7,24.9,1022.7
50091,24.8,15.3,25.3,1025.4
50092,16.2,13.9,17.1,1027.0
50093,11.5,12.1,13.2,1015.5
50094,19.3,12.9,19.9,
50095,28.1,26.0,33.8,1002.6
50096,15.5,9.5,16.0,
50097,10.9,10.4,12.8,1029.3
50098,22.6,18.3,23.1,1010.1
50099,12.1,8.7,14.0,1003.7
50100,23.5,17.6,23.9,1012.0
50101,15.8,11.8,17.6,1013.7
50102,37.3,32.3,40.0,1001.1
50103,24.2,14.4,24.7,1022.4
50104,29.5,19.8,30.9,1013.5
50105,20.3,15.1,22.2,1016.4
50106,9.2,2.6,10.5,1018.8
50107,12.3,9.8,12.9,1009.8
50108,22.4,21.9,23.4,1005.5
50109,31.6,23.5,32.6,1018.8
50110,27.1,16.5,29.3,1011.2
50111,25.8,26.8,30.3,1007.0
50112,20.3,13.7,21.3,1020.3
50113,14.5,11.2,16.5,1007.5
50114,28.4,20.8,29.8,1014.9
50115,16.4,9.3,17.0,1020.8
50116,26.3,24.5,28.8,1019.0
50117,37.4,26.1,38.4,1008.5
50118,25.1,22.8,27.4,1015.0
50119,24.5,17.0,26.1,1018.3
50120,28.5,22.7,29.5,
50121,24.5,16.0,24.8,1017.0
50122,20.5,13.8,21.2,1018.8
50123,18.1,14.1,18.8,1003.0
50124,22.1,9.5,23.4,1013.6
50125,,29.2,36.0,1006.3
50126,23.8,15.2,24.0,1017.2
50127,23.8,23.3,25.1,1016.3
50128,17.5,15.7,18.2,1036.7
50129,23.2,12.7,23.6,1018.8
50130,21.1,15.4,22.0,1023.5
50131,20.0,8.3,21.0,1024.2
50132,18.7,14.8,21.9,1009.7
50133,33.7,24.3,35.5,1004.2
50134,24.3,18.7,24.9,1017.8
50135,36.1,24.8,37.7,1010.7
50136,19.5,16.1,20.4,
50137,17.7,12.2,18.9,1018.7
50138,12.2,3.2,12.6,1022.8
50139,23.2,21.2,28.6,1015.6
50140,16.5,12.5,17.4,1030.5
50141,32.6,24.8,33.6,1019.1
50142,11.8,11.1,14.1,1009.1
50143,21.6,21.0,23.5,1015.4
50144,24.6,22.6,26.4,1016.4
50145,22.0,20.1,22.7,1012.2
50146,36.7,26.2,39.5,1015.8
50147,31.5,24.1,35.4,1008.5
50148,16.5,10.5,17.5,1014.4
50149,9.5,9.7,11.5,1007.7
50150,30.0,19.9,30.9,
50151,30.3,27.9,31.3,1017.2
50152,20.7,20.1,24.3,1011.2
50153,33.9,27.7,34.4,1005.4
50154,10.5,11.0,13.2,1006.0
50155,18.2,17.0,20.9,1007.2
50156,25.0,19.5,26.0,1021.9
50157,25.8,24.0,27.7,
50158,14.2,10.1,15.8,1015.6
50159,11.8,9.7,11.9,1002.9
50160,18.8,16.6,19.4,
50161,12.2,5.2,12.6,1027.6
50162,27.1,21.4,27.5,1009.5
50163,40.2,31.3,42.1,1005.6
50164,25.8,22.5,29.1,1011.5
50165,29.7,31.1,33.1,1002.8
50166,26.8,26.5,32.4,1006.3
50167,27.1,24.8,29.4,1011.8
50168,16.3,8.6,17.2,1027.3
50169,27.6,27.1,29.3,1013.5
